,date,favorite_count,id_str,retweet_count,text
0,2020-07-19,0.0,1.2850589586470093e+18,0.0,"@Perico8461 @cmendeza @edypaul1 @edypaul1 la destrucción de empleo equivale a la creación que tuvimos en 2015. Estamos en una situación grave, por las medidas que se están tomando. CEPAL acaba de decir que la economía caerá un 4%, si se cumple es que sería la caída más grande de Guatemala en 90 años https://t.co/yG5X39AJ4U"
1,2020-07-19,0.0,1.2850579624495555e+18,0.0,"@An0nymous_GT @CC_Guatemala Pues ojalá y CGN siga funcionando y dando empleo a miles de personas.
Seriamente, en que les afecta que opere la mina???????????"
2,2020-07-19,0.0,1.2850548559928238e+18,0.0,@An0nymous_GT @CC_Guatemala Mira vo hijo de la gran puta si no sabes en realidad que pasa ahi no publiques pendejadas mejor dedicate a lo tuyo si te enojas soy de ese pueblo y si esa mina para de trabajr mucha gente de ese pueblo se va a la quiebra miles de estoreños perderan su empleo sabes algo
3,2020-07-19,1.0,1.2849170908189573e+18,0.0,@77_osi @AmchamGT Acaso estoy hablando mal de los pueblos mayas? Este Sr es el representante maximo de los pueblos mayas ? A las empresas americanas las invito a invertir y confiar en Guatemala. A generar empleo he inversion. Ud que hace aparte de tocar guitarra y jugar video juegos ?
4,2020-07-19,559.0,1.2849149642648822e+18,93.0,"Me comentan que tristemente la Antigua Guatemala cada vez más se parece a una ciudad fantasma o desierta. Michos locales vacíos, negocios cerrando y desempleo. Uno de los principales lugares de turismo de nuestro país."
5,2020-07-19,0.0,1.2848817466732298e+18,0.0,"Guatemala: “La necesidad es un motivador muy importante para salir, posiblemente más gente está saliendo a trabajar porque son los que no lograron tener algún bono de protección al empleo o bono familia para paliar el impacto” https://t.co/RfOdrR0oJo"
6,2020-07-19,1.0,1.2848631880020132e+18,1.0,"ResumenSemanal  🚨| ¿Qué temas marcaron esta semana en Guatemala? Acá un resumen de hechos relacionados con efectos y evolución del covid-19, así como otros asuntos de la agenda política y judicial del país. https://t.co/ZcdOuQEicF"
7,2020-07-18,0.0,1.2846904073398272e+18,0.0,"Hoy resulta que Guatemala es el único país donde de un día para otro con un sistema de salud tan pésimo, tiene la tasa de recuperados más alta!!!! IMPOSIBLE RESULTA QUE LA CURVA ESTA TOTALMENTE PLANA!
+Nivel de endeudamiento alto
+Desempleo
+Empresas cerrando

Cuídese como puedan"
8,2020-07-18,17.0,1.2846490117738332e+18,2.0,"Estas acciones urgen en Guatemala, por ejemplo se pudo implementar para apoyar a las MIPYMES con el pago de BONO 14, mientras tanto miles de personas se siguen quedando sin empleo.

Presidente Giammattei, no sufre usted, sufren las familias que se quedan sin ingresos económicos. https://t.co/jArLPczv3V"
9,2020-07-18,3.0,1.284542668400464e+18,0.0,@jpcarrascodg Lo único que ha logrado la nefasta @CC_Guatemala es alargar el subdesarrollo y extender la pobreza!  Lo que necesitamos es certeza jurídica y empresas que inviertan y generen empleo...
