,date,text
43,2020-07-01,"@JaviSiman Bajan las remesas por culpa del coronavirus en El Salvador, es una pandemia viejo tonto, todos los países están haciendo lo humanamente posible para sobrevivir, en las potencias mundiales hay más desempleo mucho menos en El Salvador donde los corruptos evaden impuestos."
44,2020-07-01,"Aumentan los enfermos, el desempleo, el hambre, la pobreza, la corrupción, bajan las remesas, bajan las exportaciones, baja la popularidad,....pero el deporte nacional es pelearse con todos por twitter!🤦🏼‍♂️  Piense más en grande. El Salvador nos necesita a todos. Dios los ilumine🙏🏻"
45,2020-07-01,"Me dueles El Salvador, se han perdido del sector formal  65,000 empleo. https://t.co/X7NWFKNbwQ"
46,2020-07-01,"@Lvis_H_Gonzalez @abrahamendieta Muchas gracias pero yo no quiero ese cambio, el cambio que genera desempleo, una economía en declive, sector salud más destrozado, niños con cáncer sin medicamentos, donde se le regala nuestro dinero a países como El Salvador y Honduras, más delincuencia, muchas gracias."
47,2020-07-01,"Feliz #01Julio Hoy #Radio: Venezuela:Caso Guyana/Zulia, Covid19 y personal sanitario en crisis.EEUU:Discurso Biden/Nueva advertencia Fauci.BRASIL: Desempleo sube 12.9%.El Salvador:Corrupción en compra mascarillas. #Noticias https://t.co/a2cUcIm2nP"
48,2020-07-01,@JaviSiman Vergüenza te debería de dar diciendo que velas por empleos y el bienestar  de mi país el salvador 🇸🇻 si eres una mierda de persona que solo ves tus intereses de tu pinche empresa discriminando a quienes buscamos empleo en tus empresas para poder tener un salario ...
49,2020-07-01,"@macaruchi69 @JaviSiman Enojado porq te quitaron el ""empleo"" al q sólo llegabas a recibir el chequecito???  Porq a esos es a los q les parece q nuestro Presidente hace las cosas mal... los demás estamos complacidos con el trabajo q hasta ahora ha hecho!!!
El Salvador hoy sí tiene excelente Presidente!!!"
50,2020-06-30,"¿Pero cuál es el trasfondo de esto? Que surgió a raíz de un cambio y una apuesta a lo desconocido, llegué a Estados Unidos para una pasantía de dos meses, aún conservaba mi empleo en El Salvador, de repente, surgió la pandemia y quedé, de la nada exiliado."
51,2020-06-30,"Una amiga economista que en 2018 se graduó en Alemania, me mostró un cuadro del quiebre y cierre de pequeños y medianos negocios en El Salvador que el dictador Nayib ha hecho, y es grave!! el porcentaje de gran desempleo y cierre de negocios que ha hecho este gobiernito mierda"
52,2020-06-30,"@JesusRCuevas @GN_MEXICO_ @GobiernoMX @lopezobrador_ en su campaña electoral, debería incluir que está regalando dinero(del erario público)a países de centroamerica: Cuba, Salvador.
Cuando en México incrementa el desempleo, pobreza, falta de medicinas.
Han hecho politica y CORRUPCIÓN con la Pandemia.
@realDonaldTrump https://t.co/tANaZd4Ikr"
53,2020-06-30,"@martibatres @lopezobrador_ en su campaña electoral, debería incluir que está regalando dinero(del erario público)a países de centroamerica: Cuba, Salvador.
Cuando en México incrementa el desempleo, pobreza, falta de medicinas.
Han hecho politica y CORRUPCIÓN con la Pandemia.
@realDonaldTrump https://t.co/LY5bWNBKku"
54,2020-06-30,"@DiputadosMorena @lopezobrador_ en su campaña electoral, debería incluir que está regalando dinero(del erario público)a países de centroamerica: Cuba, Salvador.
Cuando en México incrementa el desempleo, pobreza, falta de medicinas.
Han hecho politica y CORRUPCIÓN con la Pandemia.
@realDonaldTrump https://t.co/oomOimtMQ6"
55,2020-06-30,"@lopezobrador_ @lopezobrador_ en su campaña electoral, debería incluir que está regalando dinero(del erario público)a países de centroamerica: Cuba, Salvador.
Cuando en México incrementa el desempleo, pobreza, falta de medicinas.
Han hecho politica y CORRUPCIÓN con la Pandemia.
@realDonaldTrump https://t.co/lU2gP1yn4H"
56,2020-06-30,"@ElMundoSV Leo Guzmán, presidente de la Asociación de Restaurantes de El Salvador (ARES), reconoce que no se puede retomar el empleo de todos los colaboradores del sector en las primeras fases y estima que un 80% está paralizado."
57,2020-06-30,"@Rjarguello @JaviSiman Kasaka maitro no lo necesitamos jajaja
que yo sepa el salvador puede vivir sin corruptos y sin empresas que no son escenciales, dan empleo a una minoria y el salvadoreño podria salir adelante sin este señor"
58,2020-06-30,"👉  El presidente de la CEV, Salvador Navarro, pide diálogo y que no se frene la reforma de la financiación. Lo hizo durante su intervención en la cumbre de la CEOE, en la que defendió los #ERTE como una herramienta indispensable para mantener el #empleo. https://t.co/1hj1pggTWx"
59,2020-06-29,"@JTrianaT @lopezobrador_ Estimado Jorge, el tema es que NI PARA ESOS 30 Millones puede gobernar, seguro sacamos la estadística y firmo mínimo un 35% están padeciendo problemas en servicio de Salud o desempleo y ni que decir, seguridad!"
60,2020-06-29,@JaviSiman @USAmbSV @SenatorLeahy @SecPompeo Esto es lo q se vive en El Salvador cuando eres el representante de la gremial mas representativa del pais y la q mas aporta en terminos de empleo e impuestos a la economia.
61,2020-06-29,"Por donde empiezo?Corrupcion, desempleo, el mismo discurso de “antes hacían esto”, pero no da soluciones, omisión en la respuesta a la pandemia sigue ocasionando miles de muertes, proyectos por capricho, da $ a cuba, El Salvador, Guatemala, Honduras, pero no hay para México https://t.co/OpKD2JTLRi"
62,2020-06-29,"@FunesCartagena Hablo su eminencia el mejor presidente q tuviera El Salvador, su gobierno fue el más ha hecho por nuestro país, hospitales de primer mundo, la mujer tuvo q crear ciudad mujer para refugiarse, tenemos las mejores escuelas, hay fábricas de empleo por doquier, gobierno del cambio https://t.co/tlUAx7mMh6"
63,2020-06-23,"@lalacamposSV Por ejemplo, en El Salvador se da el problema de discriminacion basado en la edad de el aplicante. Podes tener gente calificada, pero solo por no tener cierta edad no se le da el empleo. Por otro lado, deberiamos tener la facultad de poder destituir a un diputado a cualquier hora"
64,2020-06-23,"Los permisos de empleo para inmigrantes con TPS de El Salvador están por vencer en 6 meses. @UnivisionDC 
 https://t.co/jHK5FcOnEc"
65,2020-06-23,"@didielpimentel @lindasujei895 @Observadorgra @easvat ¿Que te hace menospreciar a las personas que trabajan en una maquila?

¿y que te hace creer que encontrar empleo en El Salvador consiste en ir a una maquila? 

Dios bendiga a tu tierra Panamá."
66,2020-06-23,"Necesita empleo.
El señor se mantiene en los alrededores de la Universidad F. Gavidia y El Salvador del Mundo. 

Tel: 76369151 https://t.co/GmkgK5xqGq"
67,2020-06-23,"China en 10 días construyen un hospital. El Salvador en 100 días construye un hospital.
Y acá en Argentina seguimos pensando en qué vamos a hacer. Déficit, inflación, deudas, desempleo, ignorancia, vagancia, eso es lo que supimos construir."
68,2020-06-23,"@samglezc Alerta de tsunami de MX a El Salvador, mi país natal. Corrupción + 👑🦠 + maras + desempleo + recesión + aspirante a #BukeleDictador"
69,2020-06-23,"$OPRT El problema para EUA y para ⁦@realDonaldTrump⁩ ya no serán las caravanas de migrantes centroamericanos, sino las oleadas de migrantes mexicanos que buscarían cruzar a territorio estadounidense ante el desempleo y la pobreza que se va a generar. https://t.co/SRzAvRAwKc"
70,2020-06-22,"@Vero_Mastro Para que el estado sea finalmente el salvador de todo. No es q no se den cuenta del desempleo, de los negocios que cierran, de la pymes q exterminan. No! Quieren mostrar un estado salvador y q todos lo reconozcan como tal. Y ellos, los KKs, decidiendo a discreción. Son nefastos!!"
71,2020-06-22,"#UHNESA Unos 50 Salvadoreños han quedado sin empleo en Panamá y que no aplican a la repatriación por haber ingresado por tierra. Los afectados dicen que han intentado gestionar con la embajadora de El Salvador en Panamá, Diana Vanegas pero todo ha sido infructuos @CancillerAleHT https://t.co/j4O2Sowc9F"
72,2020-06-22,"Si la pandemia continúa, el desempleo en Salvador Alvarado será un efecto dominó https://t.co/uAiu97f4eU"
73,2020-06-22,"@romeoauerbach Después de que tanta gente trabajadora le disminuyeran su salario, tanta gente se quedo sin empleo, y tantas empresas tuvieron que cerrar, como se atreve a decir eso? Internacionalmente la cuarentena en El Salvador fue conocida como una de las mas estrictas de todo el mundo"
74,2020-06-22,Ojalá @nayibbukele me diera empleo de ordenanza u en la área de alimentos para médicos del hospital de El Salvador.
75,2020-06-22,@Dinorita @Beralmigo @galvanochoa @CelesteSaenzM @pacorodriguez @deliha25 @Al_Ruiiz @monicafragoso @iusfilosofo @CPJannyBarrera @SamadhiMD1 @cantonguillermo @DonFernandoC @salvador_mtz @Enriquepastor @Berrueto @JanettePoncede3 @vale_federico @joganu_55 Les comparto el artículo de esta semana: Coronavirus y Desempleo https://t.co/bdHIGNM72M
76,2020-06-22,"Algunos dicen que esto es populismo... Acá nuestro último logro presidencial ha sido que el desempleo fue ""apenas"" del 15,7%
Es solo mi opinión, pero con populismo y todo, en el Salvador les está llendo mejor con Bukele, que a nosotros con #Carebarro https://t.co/7yYwYr1Lfa"
77,2020-06-22,"EL SALVADOR/EMPLEOS Publicación de Ofertas de Empleo de Concursos Internos y Externos de dependencias del Ministerio de Salud, MINSAL
CLIC EN https://t.co/aGekZJbXGn
LINK EN JOVEN LAT https://t.co/RzVsApuBC0"
78,2020-06-22,"@Milenio Trump ordena a El Cacas darle dinero de los mexicanos a El Salvador y Honduras para generar empleo temporal y no migren a EEUU.

El Cacas obedece por wey.

Bukele y Hernández se chingan el dinero en otra cosa y le mientan la madre a El Cacas.

El Cacas queda como estúpido.

Fin. https://t.co/dYfraiP3r9"
79,2020-06-22,"@WendyCastillo90 @nayibbukele Gracias a Dios por esas fuentes de empleo que se abriran,  orgullosa de El Salvador y de mi Presidente."
80,2020-06-21,"@nahum_erazo_ @UnEneroGris_ El hoyo a estado ahí desde sus inicios xq no ver que habrá empleo para miles del área de salud para doctores,enfermeros, limpieza, bodega y habrá para atender a mil personas que antes no tenía pero NO don vergas ve que el hoyo pendejos como vos hacen que el salvador no avance"
81,2020-06-21,"💯 los pabellones habilitados del Hospital de El Salvador;
💯que se va ocupar todo Cifco, es lo más útil que se pudo hacer con ese espacio.

Ese hospital debe tener en su personal a TODOS los médicos y enfermeras que no han encontrado empleo. 
Pero ¿Y el edificio?"
82,2020-06-21,"@lopezdoriga Según el Salvador de México y que nos venía proteger de la corrupción y la impunidad, carga sobre sus espaldas, la inseguridad, la muerte de muchos mexicanos, la pobreza de más mexicanos, el desempleo, la falta de empresas que de empleo, es la desgracia de nuestro país"
83,2020-06-21,"Que no hay personal suficiente de salud??? Puffff contraten más personal cerotes!!! Dejen de sobre explotar a esos cerotes del sistema público que ni se defienden, profesionales sin empleo es lo que más le sobra a El Salvador"
84,2020-06-21,"@tcsnoticias @nayibbukele Lo cual generará muchas fuertes de empleo.
Un El Salvador como el ave Fénix,
Q emerge de las cenizas de 30 años de destrucción.
Mientras los asesinos de campesinos del FMLN,
DESTRUIAN PUENTES Y EDIFICIOS, 
QUEMABAN ALCALDÍAS, AUTOBUSES ESTE GOBIERNO CONSTRUYE LO DESTRUIDO Y MÁS"
85,2020-06-21,"@nayibbukele después de 30 años de no estar en El Salvador, al ver ese hospital tan lindo, yo quiero solicitar empleo en el departamento de Patología 😉"
86,2020-06-21,"@SIGETSV @nayibbukele @Manuelsv Aprovechando @SIGETSV  porque Claro el salvador nos esta cobrando ,mora en las facturas 
 Estabamos en cuarentena domicilial,  sin empleo, 
 Porfavor ayudenos en que  quiten los recargos, 

Estamos en pandemia, y no es justo, 
#quitenosLosRecargo
#NoRecargo https://t.co/r6GLwVpxmA"
87,2020-06-21,"Busca empleo desde casa... KonectaEmpleo sale en búsqueda de oportunidades para tí.

Coordinador de guardias de seguridad | El Salvador

#NuestroAporteSV
#EmpleoSV
#EmpleosSiHay

Si ya tienes tu perfil, solo aplica en 
https://t.co/HPDbRvGX7k https://t.co/zEzUDzJYcD"
88,2020-06-21,"onda migratoria jamás antes vista en Latino America. Ni con el conflicto en Colombia en los 90’s ni las guerras civiles de Salvador y Guatemala en los 80’s. El éxodo de venezuela no fue provocado por guerra civil sino por el hambre,la miseria,desempleo y pésima calidad de vida"
89,2020-06-21,"En rste país no hubiéramos pasado una crisis económica, de salud, educación, falta de empleo y alimentaria, ect. Si los recursos financieros del estado, siempre hubieran sido bien administrados por los gobiernos anteriores. El Salvador fuera un país desarrollado y sin pobreza."
90,2020-06-21,"@karolina_guay hola soy de el salvador consiga me un empleo por favor  de limpieza, me urge un empleo  dios la bendiga"
91,2020-06-21,"• #Seguridad ❌
• #Salud ❌
• #Economía ❌
• #Empleo ❌
• #Corrupción ✅
• #Nepotismo ✅
Somos el mismo México vulnerable que se abraza a una esperanza sexenal. 
Hoy se sabe traicionando por un #falso pregonero, auto nombrado #Salvador
#Celaya
#Caborca https://t.co/CmjeBEzSch"
92,2020-06-20,"Quizás dentro de poco, los hondureños nos tengamos que ir "" de mojados"" para El Salvador. 
A buscar salud, educación, empleo; y quizás hasta un poco dignidad.

Ya  nos robaron todo. 
@PNH_oficial
@cheque_pues
@nayibbukele 
@cnahonduras"
93,2020-06-20,"San Salvador una ciudad grande, el centro de la economía nacional pero también el corazón del país, una ciudad y un municipio que necesita desarrollo local, oportunidades de empleo, programas que beneficien a la niñez y a la juventud..."
94,2020-06-20,"@SoyDonCruz @unrolporlavida @fj_grija @dz_blanca @G3rry_Wonka_ @DulceSandy_1228 @PandiLove8 @BlancaJurado13 @pita_alfa @raulmena70 @vikroj @BegoGM6 @GeorgieCalderon @AryTovarv @morettcal @EnriqueRG36 @ECzapeador @jcsanchezt71 @ricky_jc @Edu_ymasna @riveron72 @Jonathanwick27 @AlanaRendon @MerLEON22 @KatyDOporto @yolamtz @l_letty31 @Monimendez @EGaona14 @salvador_agui @ClauNaturePhoto @gog_antonio @rolandpaz @Sandra82925590 @achetigue @alsnig jajajaja, mi suegro decía, (y murió a los 95 tomando un caballito de tequila antes) ""El alcohol lo conserva todo, menos el empleo"" 🖖"
95,2020-06-20,"@nayibbukele @CortedeCuentas @OEA_CICIES @FGR_SV Si el Salvador sigue con el presidente ""dictador""
Pronto seremos el país 
Mas próspero de Latinoamérica
Con menos corrupción
Mayor seguridad 
Menos desigualdad 
Mejor calidad de vida
Mas esperanza 
Menos desempleo 
Mas transparencia 
Vaya que dictador tenemos 
Amo mi presidente"
96,2020-06-20,"@JulioViggiano Conozco un matrimonio que se conoció online, él cautivado por su forma de pensar, renunció a su empleo y se fue a casar con ella a ""El Salvador"". Llevan 12 años aproximadamente, eran tiempos de chats y HI5, algún día iré a saludar personalmente al buen amigo ""grillo"""
97,2020-06-20,"@RicardoMonrealA @lopezobrador_ Aquí una muestra de que lópez antes que ayudar a que la economía se reactive prefiere poner el pie, lo que menos le importa es que la gente pierda su empleo, el señor no piensa más allá de una urna con votos, no le da para más su muy precario intelecto

https://t.co/Z5vRcHvSKQ"
98,2020-06-20,@borisplatero Miserables saserdotes viven como reyes cómplices de los corruptores de El Salvador y los pobres sin empleo enfermos y muriendose de amber y se oponen al presidente que   Está ayudando a la gente pobre que desgracia de arzobispo.
99,2020-06-20,"¿Por qué el salvador Sánchez no se empleó más para salvar a otros miles de muertos cerrando Madrid, Vitoria y Haro antes de cerrar toda España? Pues para no parar el 8M y no molestar al PNV y esperó para cerrar todo a la vez y no como Italia que primero cerró el norte."
100,2020-06-20,@nayibbukele Q Dios  lo bendiga  precidente  le  quiciera pedir empleo  para mis hijos  el Salvador  noai trabajo  para los jóvenes  mire mis hijos  saliero de la unevecidad  no encuentra  trabajo
101,2020-06-19,"El Salvador, un país donde la economía en gran parte depende de las remesas y del empleo informal, no puede estancarse por tanto tiempo; hemos tenido tiempo suficiente para aprender a prevenir los congios. Hemos tenido tiempo, pero no hemos aprendido."
102,2020-06-19,"Supervisor de Seguridad Ocupacional | El Salvador

#EmpleoSV #Empleo #SaldremosAdelante #EmpleoSiHay
#ElSalvador

Aplica en https://t.co/r9A0lPNZOn

o envía tu hoja de vida a kandidatos@konectaempleo.com https://t.co/CDb4NfkJCH"
103,2020-06-19,@radioyskl @arely_yskl Que se retire ese sr. Ya. La cosa es sacarle al Estado todo lo que puedan. Que asco. Loa medioa por qué no les cuestionan tanto desempleo que hay en El Salvador.
104,2020-06-19,"@Elmer_333 Cuando buscaba mi primer empleo, el gerente de RRHH de una empresa mexicana que ya ni existe en El Salvador (que era conocido mío por cierto) me dijo en entrevista que yo aspiraba demasiado. Que me conformara. 

Al mes me contrató una multinacional inglesa en un mejor puesto."
105,2020-06-19,"Apoyo a la candidatura del Ingeniero @svpascasio  para un nuevo parlamento centroamericano, con su experiencia podrá apoyar a nuestro presidente Nayib Bukele a convertir a El Salvador en el pais lider regional de oportunidades de inversion, empleo e innovacion tecnologica!🇸🇻🇸🇻 https://t.co/yzMadzQtN0"
106,2020-06-19,"@egcaldas18 @juanitacatano @AlbertoBernalLe @GustavoBolivar El Estado nunca debió asumir el rol de salvador y guardián de nadie. Debe cumplir con dar lineamientos pero nunca coartar libertades, y menos en un país tercer mundista, sus subsidios de empleo encerrar gente que no puede trabajar fue criminal. Va traer más muerte que el virus"
107,2020-06-19,"@Ottozamora7 @nayibbukele No si pasa, y es grave, hay hambre hay miedo de perder el empleo, eso pasa. En otros países como Costa Rica , las personas pueden irse a cuarentena sin ningún problema, El Salvador es diferente."
108,2020-06-19,"@FullGore2 @nayibbukele @AsambleaSV Pero eso no es todo el salvador hay personas que ni tienen empleo ni que comer 
Yo creo que esten ahi , tu si?"
109,2020-06-19,"@petrogustavo Cuanto anhela la sangre y la enfermedad en el País, le sirve más el desempleo, la recesión económica, el caos, no se crea prócer de nadie ni el Salvador del País, la mayoría sabemos que Ud es lo más nocivo de Colombia y pregona la ideología irracional."
110,2020-06-19,"#ProtestoContraAMLO:      El presidente de la republica @lopezobrador_ llegó como el salvador de los pobres, y hoy es un total enemigo de la patria. Exigimos hagas algo con los 12 millones de mexicanos que no tienen empleo. No queremos tus giras exigimos solución. https://t.co/ifC0tuG214"
111,2020-06-19,"EL SALVADOR/EMPLEOS Laboratorios López busca contratar, capacitar y retener el mejor talento entre quienes llenen su formulario
CLIC EN https://t.co/XNglQIM2N7
LINK EN JOVEN LAT https://t.co/i0NWy2F8p6"
112,2020-06-19,"@CoyotlVigueria @luis_gj @GlodeJo07 Cuando llegas a un empleo que solicitas al inicio esperan que mantengas lo mismo y no t permitiran excusarte del pasado ya q t contrataron para mejorar, esperaremos 80 años? el se vendió como El Salvador pero nada ha mejorado, al contrario todo peor, seria despedido en chinga"
113,2020-06-18,"@ARENAfraccion @Escobarmarga Señora ridícula si en una potencia como EEUU 🇺🇸 hay desempleo y colapso de hospitales que espera de nuestro país El Salvador después de tantos años de corrupción de ustedes, no sea cínica e hipócrita."
114,2020-06-18,@nayibbukele Bueno los medios de comunicación disen que los diputados compraron un seguro de 125.000 $ por la pandemia y al pueblo por decreto que trabaje y el que no atienda el llamado pierde el empleo ellos si son unos verdaderos . Dictadores violando los derechos de la salud alos salvador
115,2020-06-18,@karolina_guay @CanEmbSV @AmbCanSV @EmbCanSV consigame trabajo por favor aqui en el salvador ya llevo varios años de no tener un empleo fijo y mi situacion economica es malisima
116,2020-06-18,"@nayibbukele soy joven estudiante de la Universidad Tecnológica de El Salvador, quiero saber si puede ayudarme a obtener un empleo, ya que perdí mi trabajo de videografo y fotografo debido a la pandemia, estoy por iniciar la pre-especialización y no tengo como pagarla."
117,2020-06-18,"Estamos viviendo CORONAVIRUs, desempleo, guerra entre los 3 poderes,  corrupción de arena y fmln y no han regresado lo robado.
No hay paz en El Salvador.
@USAmbSV @Pontifex_es @embacubasalva @EmbajadaChinaSV @dagoelsalvador https://t.co/lHSpV9LM6A"
118,2020-06-18,"Jamás, sólo trabajo haciendo transcripciones de focus desde mi hogar, y no tengo empleo hace rato, no recibo pensión de nadie y dice que sí, el niño que se atiende en el Salvador desde el 2016 aparte de no ir al colegio está en excelente estado mental,"
119,2020-06-18,"La pandemia de COVID-19 se cobraría más de 60.000 empleos en El Salvador.

#ElSalvador #Economia 
 https://t.co/STJ7qE8nsA"
120,2020-06-18,"EL SALVADOR/EMPLEOS Para aplicar a un empleo en SERTRACEN S.A. de C.V., favor completar y enviar el siguiente formulario
CLIC EN https://t.co/noLb320MOM
LINK EN JOVEN LAT https://t.co/N8CtVcZltv"
121,2020-06-18,"@tcsnoticias @nayibbukele los que fueron por casi obligación al trabajo y muchos fuimos solo a que nos despidieran.

gracias @AsambleaSV  y @SalaCnalSV  por mandar a la muerte y al desempleo a todo el salvador"
122,2020-06-17,"Y esto sin incluir los gastos de graduación 👩‍🎓 son una estafa y para colmo tanto profesional y salen sin encontrar  empleo, señores la educación en El Salvador es un negocio redondo 🤨"
123,2020-06-17,El Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán se deslinda de recomendar el uso de la marca KitoCell. El empleo de pirfenidona no está autorizado para SarCov-2 o COVID-19 y es motivo de un estudio controlado doble ciego contra placebo. https://t.co/bmLHaaAoxx
124,2020-06-17,@PleuralPOCUS El Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán se deslinda de recomendar el uso de la marca KitoCell. El empleo de pirfenidona no está autorizado para SarCov-2 o COVID-19 y es motivo de un estudio controlado doble ciego contra placebo.
125,2020-06-17,El Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán se deslinda de recomendar el uso de la marca KitoCell. El empleo de pirfenidona no está autorizado para SarCov-2 o Covid-19 y es motivo de un estudio controlado doble ciego contra placebo.
126,2020-06-17,"@lilianafranco20 El desempleo ya venía de antes. La pandemia solo da un buen pretexto para justificar la política de hambre del gobierno popular, paternalista y salvador."
127,2020-06-17,"@prensagrafica Al borde del colapso y la reapertura inició ayer.Todos los nuevos contagiados se enfermaron 2 semanas atrás.El Salvador ha sido el pais más restrictivo del mundo en cuanto a covid y aún así la pandemia local no se manejó bien.Hay más endeudamiento,más probreza y no hay empleo."
128,2020-06-17,"#AMLONoApoyaAlPueblo 
La 4t. No es lo qué esperaba el pueblo, creía que era el salvador de la pobreza, pero México está ya en crisis económica @lopezobrador_ dejo a 12 millones de mexicanos sin empleo https://t.co/ZcnnrtXGyL"
129,2020-06-17,"El Salvador de los  Pobres, así se hace llamar @lopezobrador_
Pero en su actual administración más de 12 millones de mexicanos sin empleo ni comida por culpa de su mal manejo de la pandemia.
#AMLONoApoyaAlPueblo https://t.co/ofPXIUUBI1"
130,2020-06-17,"@DonVocero Así es, tenemos que levantar nuestra voz. El presidente  no parece entender la relación entre la crisis económica y el desempleo.  Se cree el  salvador de México, pero nos está dejando sin trabajo, sin medicamentos y sin alimentos y sin futuro."
131,2020-06-17,@antonio_friends Yo estoy de acuerdo no veo yo en los ministerios a personas con capacidad de sacar al país adelante y este sr peor si no saben nada yo no lo conozco pero creo que es uno que solo haciendo huelgas pasaba y el empleo en el Salvador está peor que con los terengo
132,2020-06-16,"@KRoque_sv @ravelpak Y????, que querés decir con eso.??? Para que sepas el desempleo en pandemia es M.U.N.D.I.A.L.  No solo en El SALVADOR."
133,2020-06-16,@salvador_agui Y a mayor desempleo mayor crimen... ciclo vicioso el que se viene... 😬
134,2020-06-16,"@Miss_teriosa1 Brujita.. Que desgracia y que rabia! De verdad se había ganado mucho, ahora también el riesgo de que empresas saquen sus inversiones del país y habría mayor desempleo"
135,2020-06-16,"La pandemia global provocó una explosión en la tasa de desempleo en Estados Unidos.
https://t.co/5kUNCb2FR7"
136,2020-06-16,"@PeurRoss No hay programa ni de apoyo de empleo ni nada de apoyo para los mexicanos, pero que tal Venezuela, Cuba, Honduras y el Salvador?"
137,2020-06-16,"@fkrklect La Dictadura de Vizcarra, te robó en medicinas ,mató peruanos, hago destruir la empresa privada y millones de pobres y ahora se da de salvador diciendo la peor mentira que va dar empleo entiendan el gobierno no hace empresa de donde saldrá los empleos basta de 
#IzquierdaParasita"
138,2020-06-16,@Nayib__Bukele Señor presidente de la república de El Salvador .. quisiera me apollara a encontrar un empleo..yo siempre he querido formar parte de la PNC ....y quisiera una oportunidad . Con su apollo todo es posible...
139,2020-06-16,"@PabloIglesias @nachoalvarez_ @JorgeUxo Bien! Ya estás contento, no? Tienes a un tercio de la población en paro, pasando necesidades y tú, te alzas como “salvador” con esa paguita de mierda. Está claro que de crear empleo, ni hablamos. Lo que quieres es imponer el comunismo a costa de lo que sea . Miserable!"
140,2020-06-16,"@EValen65 En sus estimaciones sobre desempleo el BID hace proyecciones:

El Salvador el más golpeado ya que la caída en el empleo superaría el 23% del total de ocupados, es decir, una número superior al medio millón de personas (644,000), le siguen Panamá y Costa Rica, calcula el organismo"
141,2020-06-16,Lo que realmente quiere decir es que tiene facultades para incrementar la pobreza y el desempleo en El Salvador. https://t.co/r2GRYblh5n
142,2020-06-16,"#TendenciasSV 
""A nivel mundial se tiene una pérdida de 80% en el turismo, en El Salvador calculamos un 50% que equivale a $960 millones de divisas, estamos calculando el porcentaje de desempleo"". @MorenaValdezSV con @manu_Hechos https://t.co/AbXlkKPnD3"
143,2020-06-16,"""A nivel mundial se tiene una pérdida de 80% en el turismo, en El Salvador calculamos un 50% que equivale a $960 millones de divisas, estamos calculando el porcentaje de desempleo"". @MorenaValdezSV con @manu_Hechos https://t.co/WlDvUMkwz5"
144,2020-06-16,"https://t.co/laQsXbJ7Az
Noticia nada alentadora para un País hundido en la pobreza y desempleo."
145,2020-06-16,"Salvador Marco - Jefe de Taller Ofertas de empleo en el Canal de Isabel II en siete categorías https://t.co/o0oM9fiqp5, see more https://t.co/e1O9RHeyqC"
146,2020-06-15,"Estrategia izquierdista en el mundo: aumentar casos y muertes por COVID19, quiebre de empresas, desempleo, subsidios, ruina... Eso es Petro, desestabilización de Colombia para presentarse como un salvador. NO PODRÁ. https://t.co/aUdHruCYuv"
147,2020-06-15,"@MarceloLarin1 Para mí no importa cuanto ganen !! Lo importante es hacer LEYES QUE AYUDEN A PUEBLO !! AL EMPRESARIO RESPONSABLE !! 
Y YA NO MAS MONOPOLIO DE EMPRESAS PERVERSAS COMO LA CONSTANCIA , HILASAL , ETC. 
UN TLC PARA EL SALVADOR NO PARA ALGUNOS EMPRESARIOS , POR QUE LA CLAVE ES EMPLEO"
148,2020-06-15,"MAÑANA INICIA LA REAPERTURA DE LA ECONOMÍA.
El Salvador reiniciará este martes 16 de junio la actividad productiva que ha estado inactiva por 3 meses debido a la emergencia del covid-19 y se espera que hasta un 64% del empleo formal vuelva a sus labores, expresó @MariaLuisaHayem. https://t.co/6bo6YRT2nz"
149,2020-06-15,En El Salvador urge un SEGURO DE DESEMPLEO como en USA.
150,2020-06-15,"@JesusRCuevas @GobiernoMX Jesús, en que mundo vives? La recaudación está en picada con el desempleo, PEMEX está desangrando las arcas del país. La incompetencia de AMLO es evidente: sigue sin atinar cómo componer la economía. Pronto no tendrán ni para las ayudas a la gente."
151,2020-06-15,"Muchos negocios ya estan quebrados, miren el Salvador ya mañana empiezan a trabajar todos, y aqui bien jodidos,mucha gente sin empleo y Hospitales sin insumos,aprendamos de los mas pilas https://t.co/ENISHfbyWL"
152,2020-06-15,"#SecciónElTablero El Salvador inicia la actividad productiva, inactiva por 3 meses, debido a la cuarentena estricta dictada por las autoridades para combatir el Covid-19.

#AP #Noticias #ElSalvador

Para leer la nota completa ingrese al siguiente link ⬇️

https://t.co/leCFzIgab7"
153,2020-06-15,@JMVivancoHRW @nayibbukele A este chileno le gusta hacer política en El Salvador. Hace mal uso de esa instirución en la que ha conseguido empleo.
154,2020-06-15,"Y en esto se va el pago de nuestros impuestos: en propaganda política, un equipo de publicistas más su troll center. Mientras casi medio millón de personas en El Salvador se han quedado sin empleo; y, a otras personas, en el mejor de los casos les han reducido sus salarios. Yuca. https://t.co/C0ZQvsn8kv"
155,2020-06-15,"@canalN_ Después de crear el desempleo, ahora se presenta como salvador el dictador Vizcarra! Su cuarentena y el toque de queda de nada sirvió! Y tenemos que convivir con el coronavirus de por vida! Cómo lo hacemos con la gripe española, la TBC, el VIH, entre otros! https://t.co/RpQV4uElwy"
