,date,text
145,2020-07-15,"Se le recuerda que gracias a las pésimas administraciones de @accionciudadana el país está en problemas financieros y no gracias al COVID, prueba de ello es su incapacidad por generar empleo y reactivar la economía. El problema financiero de Costa Rica lo trae ud @CarlosAlvQ https://t.co/okFkHBhwZ0"
146,2020-07-15,"Estudio Económico de la OCDE señala que Costa Rica tiene el mayor gasto público en Empleo Público (50%), la mayor desigualdad, y el con mayor rezago en gobierno digital entre analizados de LatAm. Lo positivo es el que más gasta como % PIB a educación. https://t.co/GMDdIYPlBL https://t.co/4CzvbDlgYl"
147,2020-07-15,"Eliminar execiones de impuestos a ricos y salario único en empleo público; dos recomendaciones de OCDE para Costa Rica.

https://t.co/ylaC8Xp2Rk https://t.co/fyAHqHDKIq"
148,2020-07-15,"Las empresas sencillamente van a irse lejos de Costa Rica y cuando el desempleo llegue al 20% ¿Que pasara? Otro impuesto ¿Cuando sea del 30%? OTRO impuesto. 
En América Latina vivimos para servirle al Estado. https://t.co/L81Jm3oKMJ"
149,2020-07-15,"Bernardo Codiz, Manager de @TekExpertsLive Costa Rica, compartió una serie de recomendaciones que ayudarán a aumentar las posibilidades de destacar al momento de postularse a un nuevo trabajo.

https://t.co/AePtov9VAo"
150,2020-07-15,"El día de hoy en la presentación sobre el Estudio Económico sobre Costa Rica de la OCDE 2020, se destacaron varios aspectos en los que se debe de trabajar para mejorar como país, entre los que se destacan la necesitad de implementar la reforma de empleo público, 3/4"
151,2020-07-15,"ERP  DOLIBARR desde casa COSTA RICA. Experto programador Dolibarr con experiencia no menor de 1 año
Empleos y Trabajo &gt; Ofertas de Empleo ó Trabajo - Todo el País. +Info: --&gt; https://t.co/m6rBAJ6eie"
152,2020-07-14,"Gobierno de una nueva Costa Rica: Eli Feinzaig en el ejecutivo con su equipo. Diputados PLP, Otto Guevara, Natalia Díaz, cambiemos y Mario Redondo. Fuera PAC, PLN, PUSC estatista, FA y los que se enfocan más en género y sexualidad que en pobreza y empleo."
153,2020-07-14,"💡#webinargratuito En tiempos de crisis es más importante que nunca enfocar bien el tiempo y energía para encontrar empleo.

🗓 Jueves 17 de julio
⏰ 10:00am hora de Costa Rica

Inscripciones: https://t.co/27CsOPlzta"
154,2020-07-14,"Y en serio mientras esperábamos en la carpa también se me partió el corazón  con los usuarios porque dí, ellos contaban las historias de desempleo, los precarios etc etc

En fin, ojalá que Costa Rica salga bien de esto."
155,2020-07-14,"La agenda de reformas estructurales que Costa Rica necesita debe contar con tres pilares: 1. generación de empleo, 2. reducción del alto costo de vida y 3. sostenibilidad de las finanzas estatales. En este artículo delíneo esas propuestas: https://t.co/5A2Gh6XyLk"
156,2020-07-14,Sector empresarial cierra filas para atención de jefas de hogar en condición de desempleo https://t.co/Eo4H7zkzrr
157,2020-07-14,"Mucho del poco entendimiento y reclamos de los empleados hacia los empleadores es por el desconocimiento de la cantidad de cargas sociales que hay y el alto coste que implica generar un empleo dentro del oficialismo Costarricense.

Costa Rica es caro para todos y todas."
158,2020-07-14,Existen explicaciones para el desempleo en Costa Rica y definitivamente una muy fuerte es el equipo d incompetentes q se metió en el gobierno https://t.co/E5rzaonozD
159,2020-07-14,"PALABRA DEL DÍA |
@RAEinforma 
_______

¿Es correcto el uso de la palabra «ocupar» con el significado de ‘necesitar’?

En países como Costa Rica y Honduras y en algunos estados mexicanos, es normal el empleo de «ocupar» con el significado de ‘necesitar’, uso no frecuente o que"
160,2020-07-14,"@TheReap75509477 #RAEconsultas En algunos países de Centroamérica, como Costa Rica y Honduras, y en algunos estados mexicanos es normal el empleo de «ocupar» como transitivo con el significado de ‘necesitar’ o 'utilizar', uso que se considera vulgar en otras zonas y se desconoce en el resto."
161,2020-07-14,"@Marcosjpe #RAEconsultas En algunos países de Centroamérica, como Costa Rica y Honduras, y en algunos estados mexicanos es normal el empleo de «ocupar» como transitivo con el significado de ‘necesitar’ o 'utilizar', uso que se considera vulgar en otras zonas y se desconoce en el resto."
162,2020-07-13,"@ClaudiaLopez Costa Rica receta a los contagiados, exito total 30 decesos en 6 Meses! Economia Abierta y Funcionando hace 2 meses!
En Macondovan en el 5 mes de criminal cuarentena! Acabaron la economia y el empleo https://t.co/OW6o4Mu02r"
163,2020-07-13,"@Cr21Tay Yo le pido a Dios que me ayude a no sentir dentro de mi desde hace 6 años el PAC tiene a Costa Rica quebrada no soporto el PAC. Ellos son malos y por culpa de Ellos por sus malas decisiones y hay desempleo,hambre, empresas quebradas y q no digan que fue por la pandemia. 😭💔"
164,2020-07-13,"Del COVID-19 y el desempleo vine a nacer por acá. Porque aunque sea médico en tiempos de pandemia, Costa Rica no nos ofrece tantas opciones de empleo y tenemos que reinventarnos constantemente. 
#desempleocostarica #medicinaadomicilio #telemedicina #Covid_19"
165,2020-07-13,"[Costa Rica] Escribí este artículo sobre el anuncio de Carlos Alvarado y su gobierno para reducir las cargas sociales y (supuestamente) promover el empleo
https://t.co/VJgOUo0zuV"
166,2020-07-13,Empleo y petróleo Costa Rica: Sobre la propuesta que se ventila en Costa Rica ... https://t.co/efWPuVy0ny
167,2020-07-13,"@AndresS18777245 Una taza de crecimiento entre el 2% y el 3% se considera estancamiento. Y no ha habido un crecimiento real en Costa Rica. Claro la recaudación fiscal aumentó, pero el gasto también. El desempleo antes de la pandemia era del 12%. Y no, no es que no me de cuenta, solo no me engaño."
168,2020-07-13,Cámara de la Construcción preocupada por falta de ruta económica clara para salvaguardar el empleo https://t.co/oL9DEOu9NH
169,2020-07-13,"Consultas de la semana | ¿Es correcto el uso de «ocupar» con el significado de ‘necesitar’?

En países como Costa Rica y Honduras y en algunos estados mexicanos, es normal el empleo de «ocupar» con el significado de ‘necesitar’, uso no frecuente o que se desconoce en otras zonas. https://t.co/tpJ7icSnaC"
170,2020-07-13,"@paolavegar Costa Rica tiene decenas de instituciones creadas justamente para resolver ese problema, lo que pasa es que se desvirtuaron y eligieron redistribuir la riqueza generando empleo público y privilegios para la burocracia."
171,2020-07-12,@CarlosAlvQ Permiten que Uber trabaje permitan que trabajen los demás permita que tributen permitan que coticen íbamos a ver ingresos de donde no habían pero permitan algo qué alivia las cargas que baje la tasa de desempleo y que haga mover a Costa Rica y por favor dejen que el pescador siga
172,2020-07-12,Sin una propuesta sería para reaccionar ante está pandemia solo créditos y préstamos pero nada para reactivar economía y empleo es increíble q solo piensa en préstamos ya Costa Rica es hora de sacar a este payaso del país https://t.co/a4uIbZ3S25
173,2020-07-12,"El desempleo, las deudas, las sociedades paralelas deprimieron a mucha gente en Wuppertal. Y encontraron soluciones contra la depresión y a favor de la integración: sembrar, plantar y recolectar juntos. Algo similar notamos en Costa Rica.
ttps://t1p.de/tuf9 https://t.co/D4LWOYZZIS"
174,2020-07-12,"@bulgarelli_m Exacto no hay una sola acción de Villalta para atraer, crear condiciones, disque-generar o fomentar empleo de valor para el país...y creo que eso es por mucho lo más importante para Costa Rica, mas si queremos sacar ese 20% de la pobreza! Por eso te pregunte!"
175,2020-07-12,COSTA RICA:  Cartel licitatorio del Incofer generaría desempleo en tiempo de crisis-ANEP https://t.co/zIw0iLe7qE
176,2020-07-11,"@nanoedo @Telenoticias7 @msaludcr @CCSSdeCostaRica @fuerzapublicaCR @MichaelSoto_CR Bueno mae,bien por usted y por dar empleo a tantas personas.Yo no tengo una empresa propia, pero tengo 20 años trabajando en turismo. Atendiendo a miles de turistas que han pasado por Costa Rica. Pero el no darle trabajo a otros,no me hace inferior o superior a nadie.Bendiciones https://t.co/11BuFwlL12"
177,2020-07-11,Costa Rica tiene alto desempleo pero también falta mano de obra para coger café: ¿qué pasa realmente? https://t.co/vG1ndIHfzm
178,2020-07-11,"Y más importante aún, Donde está el apoyo a Costa Rica?  Le agradezco lo que el gobierno está haciendo por el COVID-19, pero hay otras pandemias como la falta de empleo e inversión."
0,2020-07-06,"@AzulSorciere #RAEconsultas En algunos países de Centroamérica, como Costa Rica y Honduras, y en algunos estados mexicanos es normal el empleo de «ocupar» como transitivo con el significado de ‘necesitar’ o 'utilizar', uso que se considera vulgar en otras zonas y se desconoce en el resto."
1,2020-07-05,"el surgimiento del PUSC en Costa Rica o la alternancia democrática con Antonio Guzmán. 

Se encuentran el sesgo anti-mercardo, anti-extranjero, el orden de la boleta y la posición del empleo.

El primero, producto de la demonización del sector privado, promete la participación..."
2,2020-07-05,Costa Rica tiene alto desempleo pero también falta mano de obra para coger café: ¿qué pasa realmente? https://t.co/rz5PpSlOrS
3,2020-07-04,"Por estas razones, en esta 2da ola pandémica, se deben priorizar las medidas a corto y mediano plazo, porque el paciente se llama Costa Rica. 
Seguridad en fronteras, salud, empleo, angustia y hambre, son para los costarricenses el pan de cada día en esta emergencia. 7/10"
4,2020-07-04,Primeros 82 nicaragüenses que perdieron el empleo en Panamá cruzaron Costa Rica para llegar a su país. @seguridadcrc aplica operativo de control. https://t.co/9hs4nNaJoO https://t.co/VYQnOlJa0I
5,2020-07-04,"Colombia también lo tiene clarísimo, eliminar temporalmente el IVA ayudó a recuperar el empleo y generar reactivación de la vida productiva.

En Costa Rica lo quieren llevar al 15% con la mayor tasa de desempleo en décadas. https://t.co/a1XR49sIx6"
6,2020-07-03,"@NitoCortizo MEDIOCRE. 155 plazas de empleo y te parece un logro. Mira CR, menos recursos que nosotros. Ahhh pero en corrupción estan bien bajos. https://t.co/nR5yYvebp4"
7,2020-07-03,"Santos Tour, Costa Rica es un proyecto que genera fuentes de empleo e involucra a la comunidad de la Zona de los Santos. En el siguiente vídeo conocerás su huerta de café orgánico.https://t.co/0iCq1qhlR4"
8,2020-07-03,"Quieren castigar más a los que producen, crean empleo y generan riqueza. Gran pecado hacer todo lo anterior en Costa Rica. https://t.co/cLiEc71eKY"
9,2020-07-03,"@CarlosAlvQ Sr presidente casos más casos menos eso ya no le llama la atención a Costa Rica, porque todos sabemos que estamos en el proceso de pandemia, lo que llama la atención es que su gobierno sigue incrementando impuestos, sube el desempleo y ud no hace nada para reactivar la economía"
10,2020-07-02,"Cada ves Costa Rica va de mal a peor, suben impuestos, menos empleó,  mucha gente necesitada  y la gente agarra la pandemia como si nada pasará más casos de covid- 19 y no veo mejora 😔😔"
11,2020-07-02,"@realDonaldTrump anunció que creó sólo en Junio 4.8millones de empleo, y acá en Costa Rica @CarlosAlvQ ha generado 370mil desempleados según el @INECCR y más de 500mil afectados según la @CCSSdeCostaRica.

#DespiertaCostaRica #Carebarro en acción."
12,2020-07-02,"@jovs1 @HelmerHernandez @ClaudiaDobles @nacion @Telenoticias7 @luisloria @jchidalgo @elifeinzaig @DiarioExtraCR @TicoTrafico @asambleacr @CRBenavidesJ @accionciudadana @plncr Es más le encontré algo de prensa foca, para que no pueda desacreditar https://t.co/GqVFWXsIQf"
13,2020-07-02,Ministras de Trabajo #CostaRica Geannina Dinarte  y #Panamá Doris Zapata serán panelistas en evento regional de las Américas de #OIT Abordarán los impactos de #COVID19 en el empleo y retos para forjar un futuro del trabajo mejor. 9:00 horas de Costa Rica https://t.co/mSdCAXPXSY https://t.co/uaqG1g8DKL
14,2020-07-02,"Si algo ha demostrado la pandemia es que Costa Rica, además de desempleo, tiene gente que NO quiere trabajar. 

Mucha gente se quedó sin trabajo y rápido se reinventó 👏🏻 https://t.co/HScbo6Ek3p"
15,2020-07-02,@nacion No sabía que se había venido a vivir a Costa Rica 🇨🇷? Claro se fue en todas con los números maquillados que dieron del desempleo.
16,2020-07-01,¿Saben que es peor? Que los “jefes” esperen los mismos resultados y/o performance del brete en MEDIO DE UNA PANDEMIA Y LA TASA DE DESEMPLEO MAS GRANDE EVER EN COSTA RICA https://t.co/udbrCVupg4
17,2020-07-01,"@JMarChe_Na @ErickJM73 Nos están gobernando un montón de ladrones de cuello blanco. Antes de la pandemia mucho antes Costa Rica iba de pique, desempleo, empresas q se han ido porque son demasiados los impuestos, Agua, Electricidad es muy caro. Así q solo Dios nos puede ayudar contra este gobierno"
18,2020-07-01,"@cambronero Más impuesto, negocios quebrados y cerrados, desempleo en un 30%, hambre en muchos hogares y  la pandemia no se detiene, un futuro muy muy malo para Costa Rica"
19,2020-07-01,"Costa Rica, virus político, covid-19, pobreza extrema, desempleo etc. https://t.co/VMzLApED6Y"
20,2020-07-01,"Las autoridades de Costa Rica informaron que están realizando coordinaciones para el traslado hacia Nicaragua de ese grupo de coterráneos, que se encuentran en el desempleo por efectos de la pandemia y pasando dificultades económicas.
https://t.co/51HjiYUdrk"
21,2020-07-01,"Costa Rica da luz verde: luego de prohibir su ingreso, el país tico ha restablecido un plan para el traslado hacia Nicaragua de ciudadanos de ese país que se encuentran en Panamá sin empleo o con dificultades económicas por la pandemia.

¿Qué le parece?
https://t.co/PeO0QzsplY"
22,2020-07-01,"@rafaelnajera La carga impositiva en CR es de las más altas.  Eso genera entonces menos competitividad y menor empleo.  El IVA no es tan alto, pero nos afecta mucho más que en esos países nórdicos por las demás cargas que terminamos pagando los consumidores.
https://t.co/m8td0NNvU3"
23,2020-07-01,"¡Lamentable!
Solo en Costa Rica,  en medio de la pandemia y una tasa de desempleo histórica, entra a regir el cobro del IVA en la canasta básica.  Bienvenidos al nuevo socialismo PAC."
24,2020-07-01,"Costa Rica da luz verde: luego de prohibir su ingreso, el país tico ha restablecido un plan para el traslado hacia Nicaragua de ciudadanos de ese país que se encuentran en Panamá sin empleo o con dificultades económicas por la pandemia.

https://t.co/qdvIjyGFMk"
25,2020-07-01,"Costa Rica da luz verde: luego de prohibir su ingreso, el país tico ha restablecido un plan para el traslado hacia Nicaragua de ciudadanos de ese país que se encuentran en Panamá sin empleo o con dificultades económicas por la pandemia.

¿Qué le parece?
https://t.co/PeO0QzaOuq"
26,2020-07-01,¡Buenas noticias! Felicitamos a nuestro asociado Proquinal Costa Rica por el anuncio de la reinversión de US$20 millones en su planta de manufactura y la generación de hasta 50 nuevos empleos. #ZonasFrancas #Desarrollo #Empleo https://t.co/TeZVFnP5NW
27,2020-07-01,"¡Lamentable!
Solo en Costa Rica, en medio de la pandemia y una tasa de desempleo histórica, entra a regir el cobro del IVA en la canasta básica, en los servicios de turismo, construcción y arrendamiento de locales comerciales.
Gracias a los responsables..."
28,2020-07-01,"Hay países que saben como aliviar la presión fiscal para que los sectores, más dañados por la crisis del coronavirus, puedan afrontar con rebajas impositivas la vuelta a la normalidad con perspectivas de crecimiento y mantenimiento del empleo.  

Costa Rica hace lo contrario. https://t.co/LhpUNAaqoa"
29,2020-07-01,"Por el desempleo que ha causado la crisis sanitaria miles de nicaragüenses, han dejado su país para tratar de cruzar la frontera hacia Costa Rica.
¿Qué le parece esto? 
https://t.co/ZY3FLEcCAz"
30,2020-07-01,"Por el desempleo que ha causado la crisis sanitaria miles de nicaragüenses, han dejado su país para tratar de cruzar la frontera hacia Costa Rica.
¿Qué le parece esto? 
https://t.co/ux2Y2fkVJQ"
31,2020-07-01,"#República | #ReaperturaEconómica | “Luego de esta pandemia la informalidad (en Costa Rica) será superior al 50% del empleo“. Alonso Elizondo, director ejecutivo de @CamaraComerCR. https://t.co/Cli0i15hLt"
32,2020-07-01,"#República | #CostaRica | “Costa Rica ya tenía una tasa de desempleo cercana al 2.3% antes del inicio de la pandemia. Los últimos datos hablan de casi 20%; vamos andar entre el 20% y 22% de desempleo“. Alonso Elizondo, director ejecutivo de @CamaraComerCR. https://t.co/7WaZwfbG7O"
33,2020-06-30,"Hoy,en el mundo paralelo de la AL se discutieron proyectos de feriados, como si hubiera empleo, el tren, como su hubiera dinero de sobra y además, se discutió quitarle recursos a Obras del Espíritu Santo, durante una pandemia. Todo mientras el resto de Costa Rica arde en llamas. https://t.co/oLeEhgL8VX"
34,2020-06-30,COSTA RICA bastaron un poco más de 600 días para que éste GOBIERNILLO PAC lograra el DESEMPLEO HISTÓRICO más dolorosamente alto desde la Conquista. Para que quebrara la economía y NO SE REACTIVE. Ahora quedan un poco más de 600 días para CORRUPCIÓN y DESGOBIERNO. @raumunz
35,2020-06-30,"Los ciudadanos buscan retornar al país debido a la falta de empleo en el país canalero.
https://t.co/G8FbdPsN7v"
36,2020-06-30,"COSTA RICA/EMPLEOS Formulario de solicitud de empleo de SAVAL PHARMACEUTICAL y en la subpágina PRESENCIA tienes e-mail de sede costarricense
CLIC EN https://t.co/K4WfbVydCH
LINK EN JOVEN LAT https://t.co/TirhSfqQ0x"
37,2020-06-29,"Actualización: ya hay más de 15.000 personas registradas para las cogidas de café en la plataforma del Instituto del Café de Costa Rica, y más de 2.000 vía el Ministerio de Trabajo.
https://t.co/etpU7amY4P"
38,2020-06-29,"""La oferta de empleo en Costa Rica se redujo por el golpe económico de la pandemia, pero aún, en medio de esta difícil coyuntura, existen plazas a las espera de candidatos"". #CostaRica #ZonasFrancas #Empleo 

https://t.co/peNCaXW3U2"
39,2020-06-29,"(@AugustoPer1990) Tres cosas, 1) comparado a Costa Rica al nica le preocupa menos el desempleo, la situación económica, la corrupción y la pobreza. Ahhh? 2) más de 90% son felices y 3) 53.7% considera que las autoridades de… https://t.co/TVBdb5Q8W8 https://t.co/rbreBGtiqb"
40,2020-06-29,"@Saenzn_e @AlianzaCivicaNi @UnidadNic @ArticulacionNic @GritoNicaragua @SomosN20 @ReporteNi Tres cosas, 1) comparado a Costa Rica al nica le preocupa menos el desempleo, la situación económica, la corrupción y la pobreza. Ahhh? 2) más de 90% son felices y 3) 53.7% considera que las autoridades de salud hacen buen trabajo. https://t.co/4wSxEXnsxy"
41,2020-06-23,"En total, se estima que las personas que están en el desempleo alcanzan la cifra de 379 mil al cierre de abril del año en curso.
https://t.co/UxI1sFbUBX"
42,2020-06-23,"@marcar71 Qué sería de Costa Rica si no tuviéramos ese equipo económico? Estaríamos con un alto desempleo, sin ninguna esperanza de reactivación y quebrados..."
43,2020-06-23,"@AceCostaRica @Jefzunig la diferencia es q costa rica esta en la quiebra antes del Covid 19 y con una tasa de desempleo super alta. No como Alemania, o inclusive los mismos gringos q están dando subsidios a sus habitantes. Acá el bono ya no va a haber y era algo muy pequeño"
44,2020-06-23,@Telenoticias7 Las fronteras nunca mas volverán a ser lo que eran antes de la pandemia. Costa Rica tiene una oportunidad de crear fuentes de empleo y el cuido de las frontera norte y sur del país.
45,2020-06-23,"El nivel de actividad económica - producción y empleo
Gerardo Corrales

https://t.co/NJUnwkOhl5

Presentado por Davivienda Costa Rica Mercado de Valores de Costa Rica Hotel Alta Las Palomas Britt Espresso InterContinental Costa Rica at Multiplaza Mall

Economía Hoy https://t.co/cf1XDh4eqA"
46,2020-06-23,"COSTA RICA/EMPLEOS Productos Agrícolas del Campo ofrece 300 puestos agrícolas: enviar currículum a kmora@delcampocr.com
CLIC EN https://t.co/yeBqIau2m8
LINK EN JOVEN LAT https://t.co/tLtP0cdSzC"
47,2020-06-23,"@ErickPlaza #RAEconsultas En algunos países de Centroamérica, como Costa Rica y Honduras, y en algunos estados mexicanos es normal el empleo de «ocupar» como transitivo con el significado de ‘necesitar’ o 'utilizar', uso que se considera vulgar en otras zonas y se desconoce en el resto."
48,2020-06-23,Desempleo en Costa Rica https://t.co/7wQUclQUrx
49,2020-06-22,"@crhoycom Van a tener que hacer algo! La gente no vive del aire. Costa Rica no tiene beneficio de desempleo, ni bancos de comida que valgan la pena. En este momento se tiene la taza de desempleo más alta en la historia y ¿de qué va a vivir la gente? ¡Ya hay hambre señores!"
50,2020-06-22,"“Tengo ya un año de estar sin empleo”, esa la realidad que enfrenta Zenelia Flores, una profesora universitaria nicaragüense que llegó con dos de sus cuatro hijos a Costa Rica tras el inicio de la crisis en su país en 2018.
https://t.co/EpNJJLnB3n"
51,2020-06-22,"Costa Rica en el penúltimo lugar de expectativa de empleo para el Q3 del 2020, según una encuesta de Manpower y manteniendo un récord histórico en desempleo... Pero los medios “oficiales” siguen haciendo noticias sobre un quinceaños clausurado! #DespiertaCostaRica #PACNuncaMás https://t.co/nIVjyLBbq5"
52,2020-06-22,"¡Costa Rica en el penúltimo lugar en expectativa de empleo! ¡Un -21%! 
(Según una encuesta global 2020) https://t.co/G2Cri2bpVf 

Salvada que en casa presidencial esperaban un escenario peor! #caradebarro #DespiertaCostaRica"
53,2020-06-22,Nuestro investigador senior @jaimegarciag en Noticias Repretel hablando sobre los últimos datos de desempleo en Costa Rica @INCAE @INCAE_ExEd #covid19 https://t.co/QOOTNuB1iC
54,2020-06-22,"Costa Rica llega a cifras de desempleo nunca antes vistas

El peor gobierno que ha tenido #CostaRica

#DespiertaCostaRica

https://t.co/7NWve8Qfrm"
55,2020-06-22,"Sykes abrirá 450 nuevos puestos en Costa Rica en los próximos meses:
 https://t.co/k83HB3pwP0 https://t.co/k83HB3pwP0"
56,2020-06-22,"Desempleo en Costa Rica alcanza 15.7% de febrero a abril por pandemia

https://t.co/3ITfjhh16N"
57,2020-06-22,"El #desempleo se ha convertido en una realidad que deben de enfrentar muchos nicaragüenses que están refugiados en #CostaRica. 
Más: https://t.co/f12UXyj5Cr 
🎥: @armando_go https://t.co/NAz3F1DQGV"
58,2020-06-22,"Costa Rica entre los países con peores expectativas de empleo
https://t.co/UnIXsLHeGp https://t.co/D16aU0zURe"
59,2020-06-22,"El Covid-19 evidenció que a Costa Rica le falta mucho para cerrar la brecha digital, y que esta deuda social aumenta la crisis del desempleo, profundiza los sentimientos de miedo y ansiedad.

https://t.co/0aRmSK5Vn7"
60,2020-06-22,"Desempleo, la realidad que enfrentan muchos nicaragüenses 🇳🇮 en #CostaRica 🇨🇷 #SOSNicaragua ▶https://t.co/Q05IM6ErOG https://t.co/QFn6XQgUdL"
61,2020-06-22,"@crhoycom No entiendo porque sacan noticias del desempleo una y otra vez...que Costa Rica tiene tal porcentaje de desempleo.. será que no ven noticias mundiales,  el mundo entero está desempleado y está en quiebra, saquen soluciones no críticas destructivas."
62,2020-06-22,La cifra implica un aumento de 4.4 puntos porcentuales en relación al mismo periodo del año pasado https://t.co/etcFGIhlti
63,2020-06-22,"Apoyo al MTSS para atender a trabajadores del sector informal y formal, entre los que se incluyen desempleados, trabajadores con reducción total o parcial de ingresos y trabajadores independientes a través del 'Bono Proteger'.

https://t.co/fQPEdbxqXV"
64,2020-06-22,Tico promedio con salario mínimo no entiende que la taza de desempleo alta que se esta dando es por el covid-19 por que para ellos todo lo malo que le pase a costa rica o al mundo es Carlos Alvarado... 🙄
65,2020-06-22,Yo quisiera que el gobierno entendiera la desesperación que sienten estas personas y enviara un mensaje más claro con una hoja de ruta a la reactivación que le dé esperanza al país. Ya basta de improvisación por favor 😥 https://t.co/Y7lEcJvgOm
66,2020-06-22,Costa Rica llega a cifras de desempleo nunca antes vistas - https://t.co/Mr88ScCXK8
67,2020-06-22,Costa Rica llega a cifras de desempleo nunca antes vistas - https://t.co/oyS8ks5omC
68,2020-06-21,"Ante la falta de empleo, nicaragüenses en Costa Rica, entre ellos refugiados, han tenido que recurrir a pedir comida ante organismos no gubernamentales. https://t.co/KuoKZ2gI8w"
69,2020-06-21,"¿Cuánto nos habrá costado este anuncio publicitario?, no digo que esté mal, lo malo es echarse flores mientras las casa está mal, desempleo, la economía de muchos comercios afectada, en fin mucho más por hacer por Costa Rica como para hacerse propaganda política. https://t.co/qiSI6C1ULw"
70,2020-06-21,El #desempleo en #CostaRica afecta a muchos de los 8.321 nicaragüenses refugiados que registra hasta junio de este año la Dirección de Migración Extranjería de este país centroamericano https://t.co/wHfbUJO5oW
71,2020-06-21,"#PorSiTeLoPerdiste| Gran parte de los 8.321 nicaragüenses refugiados en Costa Rica que registra hasta junio de este año la Dirección de Migración Extranjería de este país centroamericano se han visto afectado por el desempleo 

https://t.co/i4tCQlegwO"
72,2020-06-21,"Que picha de país legal.
Las piñeras hacen lo que quieren,el gobierno  nombra corruptos con causas abiertas,gente con otras ayudas tienen bono proteger,más impuestos,recortartes de salario,desempleo y a todo el mundo solo le importa cancelar a la Kary Ramos...En fin Costa Rica"
73,2020-06-21,"El #desempleo se ha convertido en una realidad que deben de enfrentar muchos nicaragüenses que están refugiados en #CostaRica. 
Más: https://t.co/f12UXyj5Cr 
🎥: @armando_go https://t.co/w19dWVH3Bp"
74,2020-06-21,"Ante la falta de empleo, nicaragüenses en Costa Rica, entre ellos refugiados, han tenido que recurrir a pedir comida ante organismos no gubernamentales.
https://t.co/pwCAf6lONt"
75,2020-06-21,"Corrupción, ineficiencia, migración, inseguridad, desempleo... Amo mi pueblo, amo mi país y lo que hemos construído. #DespiertaCostaRica #Carebarro El Gobierno del PAC está destruyendo Costa Rica, ya es ahora de sacudirnos a la clase política que está montada en nuestros lomos"
76,2020-06-21,"#SICDigital | ""En Costa Rica, es el Instituto Oficial de Apoyo a las Cooperativas, el INFOCOOP⁴, quien ha adelantado la propuesta, ha instado a “los empleadores a organizar a sus trabajadores en riesgo de desempleo a optar por el modelo cooperativo"". https://t.co/j1qdcysInZ"
77,2020-06-21,"#Nacionales| Gran parte de los 8.321 nicaragüenses refugiados en Costa Rica que registra hasta junio de este año la Dirección de Migración Extranjería de este país centroamericano se han visto afectado por el desempleo

https://t.co/i4tCQlegwO"
78,2020-06-20,"Desempleo, la realidad que enfrentan muchos nicaragüenses en Costa Rica https://t.co/46YUppBz5D https://t.co/OKWX6xgyeo"
79,2020-06-20,"Desempleo, la realidad que enfrentan muchos nicaragüenses en Costa Rica https://t.co/6WdeJmYiOi"
80,2020-06-20,"Desempleo, la realidad que enfrentan muchos nicaragüenses en Costa Rica https://t.co/Bi0uAwXIKE"
81,2020-06-20,"Desempleo, la realidad que enfrentan muchos nicaragüenses en Costa Rica https://t.co/Yfq8Vda1ou"
82,2020-06-20,"@argenisberlo Carebarro en Costa Rica significa: descarado, El presidente Alvarado dijo que había solo un 15% de desempleo y que era un éxito pues él esperaba más"
83,2020-06-20,"@RMAraumunz @raumunz @PatriaPartido CIUDADANO PATRIOTA. NO MÁS NICARAGÜENSES ILEGALES INDOCUMENTADOS. Si Usted los oculta, les da trabajo, USTED ES CÓMPLICE DEL DESEMPLEO HISTÓRICO DE COSTA RICA. DENUNCIE. QUE SE VAYAN A SU PAÍS. https://t.co/LIL7hnr1jP"
84,2020-06-20,"@karinaomanac @DanielSamperO @SomosPanasCol Solo es Costa Rica presentan los datos ""discriminados"" entre nacionales vs. extranjeros, estimulando y alimentando MÁS  #xeNOfobia
✊🏾✊🏿✊🏽NO a la DISCRIMINACIÓN por etiquetas de raza, color, origen, orientacion sexual. 
CR es puro humo y mercadeo! inseguridad, fenicios y desempleo https://t.co/vdFvgPldv5"
85,2020-06-20,"Desempleo, la realidad que enfrentan muchos nicaragüenses en Costa Rica https://t.co/s2JlhmRovT https://t.co/0Dz8Uu6nj2"
86,2020-06-20,"Desempleo, la realidad que enfrentan muchos nicaragüenses en Costa Rica https://t.co/SB5s3SR4po"
87,2020-06-20,"Desempleo, la realidad que enfrentan muchos nicaragüenses en Costa Rica https://t.co/QEGhJWqSa0"
88,2020-06-20,"@elmundocr Desempleo... la realidad que enfrentan muchos COSTARRICENSES en Costa Rica

Listo... encabezado arreglado!!!
 
 NO ES XENOFOBIA... 
                     pero la caridad EMPIEZA EN CASA!"
89,2020-06-20,"Muchos nicaragüenses se han mostrado desesperados, incluso con pensamientos suicidas por su difícil situación laboral agravada por la pandemia en Costa Rica. https://t.co/SDvjVlSRh1"
90,2020-06-20,"@DinoskaDinoska Pero sus medidas nos tienen sumidos en la pobreza, desempleo y muchos casos. Debemos pedir que nos asesoren de Medellín, Japón  o Costa Rica donde han tenido mejor control del virus"
91,2020-06-20,"Desempleo, la realidad que enfrentan muchos nicaragüenses en Costa Rica https://t.co/0UeEQCBXMw"
