,date,favorite_count,id_str,retweet_count,text
0,2020-07-20,0.0,1.285217475903271e+18,0.0,"@MissMiu_Z Mientras más libre son las relaciones laborales más empleo se genera ( da menos miedo contratar). Ejemplo Argentina país con el mercado laboral super rígido,  desempleo por las nubes y país hundido. Países europeos con mercados laborales flexibles, poco paro y economía funciona"
1,2020-07-20,1.0,1.2852169541905654e+18,1.0,"""Y están muy jodidas las cosas en Argentina""

Bueno, por el desempleo no pude pagar el internet, y una vez que lo puedo pagar le meten un ransomware a mi compañía de internet y telefonía y ahora no tienen sistema, pero bien gracias https://t.co/4hQcOGWnBr"
2,2020-07-20,12.0,1.2852058644507525e+18,8.0,"El índice que más nos duele: Hoy en Argentina, hay aproximadamente 18.040.000 personas bajo el umbral de pobreza. Si incluimos la población rural, más de 21 millones hoy son pobres.

""La pobreza y el desempleo serán muy severos, una crisis que nunca se ha visto antes."" https://t.co/8fWrgzfeu3"
3,2020-07-20,0.0,1.2851994809633341e+18,0.0,"Duras críticas de Petroleros a la propuesta laboral de YPF.
#Noticias #Actualidad #Neuquen #Patagonia #Argentina #Produccion #Energia #Gas #Petroleo #YPF #Salarios #Empleo #Sindicato https://t.co/3oHiF4xHoR"
4,2020-07-20,0.0,1.285198000739025e+18,3.0,Nueva oportunidad de empleo SR Full Stack Developer - Palermo o Junín : https://t.co/1Wsh2dVSLE #Empleo #TrabajoAr #RubyonRails #developer #ITJobs #Argentina #React #Vuejs #Javascript #ingles #BuenosAires https://t.co/UPS8P0M5TG
5,2020-07-20,0.0,1.2851938257581752e+18,0.0,"Debido a la pandemia por Covid-19, en Argentina la tasa de desempleo habría superado el 15% durante el segundo trimestre y cerraría el año en torno al 13,5% debido al obligado parate económico."
6,2020-07-20,12.0,1.2851926501912494e+18,14.0,"@evoespueblo El FMI se ha apoderado una y otra vez de los países que han sido vendidos mediante el empleo de las recetas neoliberales, en la Argentina ahora mismo su soberanía no está en el pueblo, esta en el FMI que es dueño del estado gracias a Macri."
7,2020-07-20,0.0,1.2851880519632036e+18,0.0,#Argentina Desempleo: estiman que se superó la barrera del 15% durante el segundo trimestre https://t.co/RmWNPFJ0Xw
8,2020-07-20,0.0,1.2851842431827313e+18,0.0,"""Creo que en Argentina y en el corto plazo la recuperación de empleo está vinculada con la demanda: si no reacciona, no habrá muchas maneras de salir de los números rojos"" dice @MatiasRajnerman  economista jefe de @Ecolatina_Arg en #ElExprimidor"
9,2020-07-20,0.0,1.285182919997223e+18,1.0,"DÉJÀ VU

""El 2020 se presenta superando la marca del 2002 en términos de destrucción de empleo privado formal y de Pymes. Parece un golpe letal para la clase media argentina"".
https://t.co/wvq1pb0bFt

Por @hpititiminisky para @RestaurARG https://t.co/EbeIdgAsE0"
10,2020-07-20,0.0,1.2851829198797537e+18,0.0,"DÉJÀ VU

""El 2020 se presenta superando la marca del 2002 en términos de destrucción de empleo privado formal y de Pymes. Parece un golpe letal para la clase media argentina"".
https://t.co/wvq1pb0bFt

Por @hpititiminisky para @RestaurARG https://t.co/qeRnxjj4tt"
11,2020-07-20,1.0,1.285177870403371e+18,1.0,"@wencessz @Campaaa @IgnacioValle3 @DrebinAriel @LudmilaDT @_Romulus__ @etupito @MarielBoyne @tabarefernandez @AnitaDeGerli @FrancesBancaria Empatía? Veo q desconoces lo q es.
Si hablas de empleo, la mayoría está laburando o puede hacerlo. Y por favor, no resumas lo q pasa en el AMBA en toda la Argentina. Hay otras realidades fuera del conurbano."
12,2020-07-20,0.0,1.2851774158834647e+18,0.0,Estiman que el desempleo superaría el cabalístico 15% por la crisis sanitaria https://t.co/XU7gNIg2U1
13,2020-07-20,0.0,1.2851770994274877e+18,0.0,"Lxs esperamos para debatir un poco las evolución del desempleo y su duración en Argentina! Confirmo que el nombre ""empanadas"" es un anzuelo. https://t.co/JsrL7kjvxK"
14,2020-07-20,2.0,1.285175063545811e+18,0.0,"@IronPatticorti @sorel_eu @juanrallo Puto bobo con parado me refiero a desempleado

Modelo laboral que crea MILLONES de personas sin empleo y subvenciones para los pobres y desempleados que ellos mismos crean para tenerlos dependientes del Gobierno

Lo mismo que llevan décadas haciendo en Argentina con sus planes"
15,2020-07-20,5.0,1.28517072375407e+18,0.0,"Este jueves seguimos con los empanadas lunch. @golmanmat nos contara sobre la importancia de la duración del desempleo para explicar la probabilidad de transitar hacia un episodio de ocupación en Argentina (survival analysis).
Inscripción: enviar email a fchaves1@worldbank.org https://t.co/6KBWs5pWbA"
16,2020-07-20,0.0,1.2851692808086077e+18,0.0,Coronavirus: la tasa de desempleo en Argentina superaría el 15% durante el segundo trimestre del año a causa de la pandemia https://t.co/CL0ZYnCAqz
17,2020-07-20,0.0,1.2851678906946478e+18,0.0,Coronavirus: la tasa de desempleo en Argentina superaría el 15% durante el segundo trimestre del año a causa de la pandemia https://t.co/3UqsbbZRPF
18,2020-07-20,0.0,1.285161807385174e+18,0.0,"@asombrada_muy @arkeliz @BoyEndian @juanrallo Pues nada, como bajar el gasto va a perjudicar a la clase media y baja, dejemos que siga perjudicada y perjudiquemos aún más a la futura llendo hacia una argentina europea. Y flexibilidad ya sabemos en qué se traduce, si, en mayor tasa de empleo."
19,2020-07-20,0.0,1.285148438116565e+18,1.0,"Estiman que por la pandemia el desempleo superaría el 15%.

Escuchá #CafeConPepe hasta las 8hs.

#CNNRadioArgentina
https://t.co/pNOvQeChO3 https://t.co/sfNGbmDSNu"
20,2020-07-20,3.0,1.2851290125583974e+18,0.0,@Sempresilvi @juanrallo Creo que llamar a Argentina buena teniendo 40% de desempleo no es lo mejor.
21,2020-07-20,1.0,1.2850857687305216e+18,1.0,"Y económicamente hablando, desempleo, cierre de Pymes y problemas económicos por el Covid-19 existen en todo el mundo. No me pidan más porque no soy Milei.

Recordemos que Argentina tiene una economía más frágil que una cáscara de huevo. Y más, por la herencia del ingenierito."
22,2020-07-20,4.0,1.2850749506807685e+18,1.0,@eltreceoficial Que creen que en Argentina solamente hay desempleo por la pandemia.? Los escucho de que quieren libertad y todo eso. Aquí en México también hay desempleo y gente enferma y muriendo por todos lados y lo mismo en los Estados Unidos que es peor..!
23,2020-07-20,0.0,1.2850748943430697e+18,0.0,"@Petey_57 @LaBelgrana Acabo de buscar, para que te hagas una idea, la tasa de desempleo en argentina cerró en junio con un 16%, la la de EEUU cerró en junio con un 10.4%."
24,2020-07-20,0.0,1.2850734299857142e+18,0.0,"@Petey_57 @LaBelgrana Desempleo no es lo mismo que pobreza, además, a día de hoy está en 22 millones de desempleados, en una población de 340 millones, mientras que argentina son 4 millones nuevos en 40 millones"
25,2020-07-20,16.0,1.2850633682908406e+18,1.0,"@mrisso4 @biyuya_2017 @fantinofantino hay algo que se llama reglas, si pretendes cambiar las reglas a tu conveniencia cuando se te ocurra nadie va a querer jugar en tu tablero, por algo argentina no crea empresas ni empleo hace rato, su seguridad jurídica es un flan"
26,2020-07-20,13.0,1.285061690325971e+18,8.0,"Se los dije o no se los dije? Rumbo al 30%, la peor crisis de la historia argentina.

https://t.co/GVpsfcAjbg"
27,2020-07-20,1.0,1.2850591495340442e+18,0.0,"@javicaches Como se nota que nunca tuviste un empleo privado o te tuviste que inscribir en la Afip, Argentina tiene más de 160 impuestos y las empresas pagan un 106% sobre sus ganancias, pero para vos la solución son más impuestos?"
28,2020-07-20,3.0,1.2850503594807132e+18,0.0,@LeandroBordon7 Todo para decir que tiene un empleo en argentina
29,2020-07-20,0.0,1.285047101332902e+18,0.0,"@CABECIT54715846 @SrMatiascolloso @javicaches https://t.co/UQhgvxjMQj
Te la paso de nuevo asi ves el numero que querias"
30,2020-07-19,5.0,1.285046520774099e+18,4.0,"NOVEDAD

DÉJÀ VU

""El 2020 se presenta superando la marca del 2002 en términos de destrucción de empleo privado formal y de Pymes. Parece un golpe letal para la clase media argentina"".
https://t.co/wvq1paIANV

Por @hpititiminisky para @RestaurARG https://t.co/hHkjOnIUbA"
